source,browser,sex,age,country_name,n_device_occur,signup_month,signup_day,signup_day_name,purchase_month,purchase_day,purchase_day_name,purchase_over_time,class
SEO,Safari,M,29,Canada,1,6,27,Saturday,8,11,Tuesday,8000.0,0
Direct,Chrome,M,41,South Africa,1,6,18,Thursday,10,15,Thursday,7666.666666666667,0
Ads,Chrome,F,30,United States,1,3,4,Wednesday,3,6,Friday,inf,0
SEO,Chrome,M,41,United Kingdom,2,7,21,Tuesday,8,19,Wednesday,30500.0,0
SEO,FireFox,F,36,United States,1,5,17,Sunday,6,1,Monday,18000.0,0
Ads,Chrome,M,35,United States,1,5,28,Thursday,6,28,Sunday,35500.0,0
Direct,Safari,M,47,United States,1,1,19,Monday,3,14,Saturday,2750.0,1
SEO,Safari,M,44,Japan,1,7,25,Saturday,10,12,Monday,9333.333333333334,0
SEO,IE,F,29,Germany,1,4,17,Friday,8,3,Monday,9888.888888888889,0
SEO,Safari,F,21,United States,1,5,15,Friday,6,6,Saturday,26000.0,0
Ads,Chrome,F,22,United States,1,1,27,Tuesday,2,6,Friday,14000.0,0
Ads,IE,M,39,United States,1,2,8,Sunday,5,16,Saturday,4750.0,1
Direct,Opera,M,33,United States,1,1,15,Thursday,2,15,Sunday,9000.0,0
Ads,FireFox,F,30,United States,1,4,9,Thursday,7,9,Thursday,9285.714285714286,0
Ads,FireFox,M,28,United States,1,5,15,Friday,8,3,Monday,6000.0,0
SEO,Safari,M,37,United States,1,5,23,Saturday,6,19,Friday,29500.0,0
Ads,Safari,M,24,United States,1,2,17,Tuesday,3,13,Friday,24500.0,0
SEO,Opera,M,31,United States,1,6,12,Friday,9,5,Saturday,3285.714285714286,0
Ads,Safari,F,25,United States,1,5,7,Thursday,6,8,Monday,4000.0,0
Direct,Chrome,F,29,United States,1,4,7,Tuesday,4,21,Tuesday,69000.0,0
Ads,FireFox,M,51,Cape Verde,1,5,17,Sunday,8,27,Thursday,3750.0,0
SEO,Chrome,F,36,India,1,6,3,Wednesday,9,19,Saturday,6000.0,0
Direct,FireFox,F,33,United States,1,5,13,Wednesday,7,11,Saturday,8600.0,0
SEO,Safari,F,53,Unknown Country,1,6,18,Thursday,9,4,Friday,6500.0,0
Ads,IE,F,31,Ireland,9,1,6,Tuesday,1,6,Tuesday,inf,1
SEO,IE,M,32,United States,1,6,25,Thursday,7,23,Thursday,19000.0,0
Ads,FireFox,M,37,Germany,1,5,17,Sunday,9,3,Thursday,1333.3333333333333,0
Ads,Chrome,M,25,Indonesia,1,3,9,Monday,4,14,Tuesday,8000.0,0
SEO,FireFox,M,25,Singapore,1,4,24,Friday,8,1,Saturday,6750.0,0
Ads,Chrome,F,50,Unknown Country,1,4,7,Tuesday,7,28,Tuesday,3666.6666666666665,0
Ads,Safari,F,29,Germany,1,1,30,Friday,2,28,Saturday,20000.0,0
SEO,IE,M,24,United States,2,6,9,Tuesday,8,17,Monday,6600.0,0
SEO,FireFox,F,39,United States,1,4,3,Friday,6,7,Sunday,5400.0,0
Direct,IE,F,32,Unknown Country,1,6,10,Wednesday,9,4,Friday,4571.428571428572,0
Ads,IE,F,40,United States,1,4,6,Monday,4,16,Thursday,40000.0,0
SEO,Opera,F,52,United States,1,8,8,Saturday,11,1,Sunday,2428.5714285714284,0
SEO,Safari,M,34,United States,1,7,26,Sunday,11,15,Sunday,3333.3333333333335,0
Ads,Chrome,M,22,Unknown Country,2,3,23,Monday,5,28,Thursday,4000.0,0
Ads,FireFox,M,40,Germany,1,1,13,Tuesday,1,20,Tuesday,59000.0,0
Ads,Chrome,F,25,Germany,1,1,20,Tuesday,4,8,Wednesday,5166.666666666667,0
Ads,Safari,M,19,United States,15,1,12,Monday,1,12,Monday,inf,1
Ads,Chrome,M,20,Unknown Country,1,2,27,Friday,3,7,Saturday,55000.0,0
Ads,IE,M,56,Brazil,1,8,14,Friday,11,18,Wednesday,4375.0,0
Ads,Opera,M,24,United States,1,4,17,Friday,7,31,Friday,4750.0,0
Direct,IE,M,61,United States,13,1,8,Thursday,1,8,Thursday,inf,1
Ads,Chrome,F,22,Unknown Country,1,1,2,Friday,1,21,Wednesday,36000.0,0
SEO,Chrome,M,35,Oman,1,3,20,Friday,7,4,Saturday,3000.0,0
Ads,Chrome,F,24,France,17,1,10,Saturday,1,10,Saturday,inf,1
SEO,Chrome,F,44,United States,1,5,21,Thursday,6,16,Tuesday,14000.0,0
Direct,FireFox,F,39,Unknown Country,1,3,4,Wednesday,6,10,Wednesday,4500.0,0
Ads,IE,F,28,United States,2,1,9,Friday,2,24,Tuesday,14250.0,0
Direct,IE,F,31,Russian Federation,1,2,19,Thursday,3,22,Sunday,29000.0,0
Direct,Safari,M,35,Unknown Country,1,5,5,Tuesday,6,13,Saturday,3666.6666666666665,0
Direct,Safari,F,34,Unknown Country,1,5,17,Sunday,9,12,Saturday,1000.0,0
SEO,Safari,F,37,Egypt,1,3,29,Sunday,7,15,Wednesday,6222.222222222223,0
SEO,IE,F,26,Unknown Country,1,4,28,Tuesday,8,23,Sunday,5666.666666666667,0
Ads,IE,M,18,France,2,3,26,Thursday,6,7,Sunday,4666.666666666667,0
Direct,Chrome,M,36,Unknown Country,9,1,7,Wednesday,1,7,Wednesday,inf,1
Ads,Chrome,M,42,China,1,8,7,Friday,8,22,Saturday,30000.0,0
Ads,FireFox,F,18,Korea Republic of,1,3,20,Friday,6,2,Tuesday,7500.0,0
SEO,IE,F,35,United States,1,1,11,Sunday,4,1,Wednesday,2000.0,0
Ads,IE,M,53,Switzerland,1,5,3,Sunday,8,4,Tuesday,3285.714285714286,0
Ads,Chrome,F,26,Italy,1,6,17,Wednesday,9,24,Thursday,1500.0,0
Ads,Chrome,M,43,United States,1,4,14,Tuesday,4,15,Wednesday,inf,0
SEO,Chrome,M,33,Unknown Country,1,1,13,Tuesday,1,19,Monday,19000.0,0
Direct,FireFox,F,24,Unknown Country,1,7,6,Monday,9,30,Wednesday,4857.142857142857,0
Ads,IE,F,32,Unknown Country,1,6,10,Wednesday,7,29,Wednesday,8250.0,0
SEO,FireFox,M,39,China,1,5,16,Saturday,6,18,Thursday,13000.0,0
SEO,IE,M,34,United States,1,6,30,Tuesday,8,13,Thursday,10000.0,0
SEO,IE,M,32,Unknown Country,10,1,1,Thursday,1,1,Thursday,inf,1
SEO,Chrome,M,36,Korea Republic of,1,4,26,Sunday,7,4,Saturday,8000.0,1
SEO,Safari,M,31,United States,1,1,1,Thursday,4,6,Monday,6714.285714285715,0
SEO,IE,F,47,France,1,5,15,Friday,5,18,Monday,inf,0
Ads,IE,M,40,United States,1,3,30,Monday,6,12,Friday,6666.666666666667,0
Ads,Chrome,F,21,United States,1,6,2,Tuesday,8,31,Monday,4285.714285714285,0
SEO,Chrome,M,19,United States,1,6,8,Monday,8,10,Monday,5600.0,0
SEO,IE,F,29,Poland,1,1,24,Saturday,3,8,Sunday,14333.333333333334,0
SEO,IE,M,34,Bosnia and Herzegowina,1,3,4,Wednesday,6,15,Monday,7625.0,0
Ads,IE,M,31,Switzerland,1,3,8,Sunday,4,24,Friday,13250.0,0
SEO,Chrome,F,25,United States,1,6,3,Wednesday,8,30,Sunday,9000.0,0
SEO,Opera,M,29,United States,1,2,4,Wednesday,2,28,Saturday,33500.0,0
Ads,Opera,M,28,Unknown Country,1,1,29,Thursday,4,11,Saturday,1666.6666666666667,1
SEO,Safari,M,29,United States,1,1,27,Tuesday,3,30,Monday,14200.0,0
Ads,Chrome,M,53,United States,2,6,13,Saturday,6,27,Saturday,56000.0,0
Direct,FireFox,M,20,Unknown Country,1,5,9,Saturday,8,7,Friday,5857.142857142857,0
SEO,Safari,M,24,Japan,1,1,18,Sunday,1,26,Monday,17000.0,0
Ads,IE,F,28,United Kingdom,1,1,3,Saturday,4,10,Friday,3375.0,0
Direct,Safari,M,35,New Zealand,1,1,7,Wednesday,3,20,Friday,8833.333333333334,0
Ads,Chrome,F,33,United States,1,3,2,Monday,5,31,Sunday,7428.571428571428,0
Direct,FireFox,M,29,United States,1,1,20,Tuesday,2,15,Sunday,23500.0,0
SEO,Safari,M,47,United States,1,6,27,Saturday,7,31,Friday,11333.333333333334,0
Ads,Chrome,F,32,United States,1,3,15,Sunday,4,25,Saturday,10333.333333333334,0
SEO,Chrome,F,30,Unknown Country,2,6,23,Tuesday,10,16,Friday,4777.777777777777,0
Direct,IE,M,25,United States,1,1,13,Tuesday,2,10,Tuesday,19000.0,0
SEO,Safari,M,36,China,1,3,25,Wednesday,6,17,Wednesday,5142.857142857143,0
Direct,IE,M,20,United States,1,4,23,Thursday,5,3,Sunday,64000.0,0
Direct,Chrome,F,42,United States,1,4,30,Thursday,7,8,Wednesday,12400.0,0
Direct,IE,M,37,United States,1,7,12,Sunday,9,17,Thursday,9200.0,0
SEO,Chrome,M,28,United States,1,1,11,Sunday,1,18,Sunday,42000.0,0
SEO,Chrome,F,52,Denmark,1,6,19,Friday,9,1,Tuesday,5666.666666666667,0
SEO,Chrome,M,24,India,2,6,20,Saturday,9,10,Thursday,6666.666666666667,0
SEO,Chrome,F,46,China,1,6,15,Monday,9,22,Tuesday,5250.0,0
Ads,Chrome,M,42,Unknown Country,1,1,2,Friday,4,17,Friday,8750.0,1
SEO,Safari,M,24,United States,1,3,15,Sunday,5,28,Thursday,7833.333333333333,0
SEO,Chrome,M,28,Iran (ISLAMIC Republic Of),1,3,4,Wednesday,5,9,Saturday,8800.0,0
Ads,IE,M,37,United States,1,5,26,Tuesday,7,22,Wednesday,15000.0,0
Direct,FireFox,F,38,South Africa,1,1,30,Friday,2,13,Friday,58000.0,0
Ads,Chrome,F,31,China,1,4,24,Friday,6,17,Wednesday,19750.0,0
SEO,Chrome,F,28,United States,1,2,17,Tuesday,6,7,Sunday,4555.555555555556,0
Direct,IE,M,31,Unknown Country,1,7,16,Thursday,9,1,Tuesday,2500.0,0
Ads,Opera,F,35,Switzerland,1,6,11,Thursday,7,9,Thursday,11500.0,0
SEO,Chrome,F,35,Japan,1,3,31,Tuesday,4,27,Monday,5500.0,0
Ads,Chrome,F,35,United States,1,2,18,Wednesday,4,17,Friday,8600.0,0
Ads,FireFox,M,19,Brazil,1,5,17,Sunday,6,7,Sunday,32000.0,0
SEO,Chrome,F,49,United States,1,4,3,Friday,8,1,Saturday,4111.111111111111,0
Ads,IE,M,40,United States,1,4,11,Saturday,7,24,Friday,3625.0,0
Ads,Opera,M,58,United States,1,8,6,Thursday,11,28,Saturday,4000.0,0
Ads,IE,M,34,China,2,3,25,Wednesday,4,12,Sunday,42000.0,0
Ads,Chrome,M,37,United States,1,2,3,Tuesday,2,12,Thursday,25000.0,0
Direct,FireFox,M,33,Unknown Country,2,2,2,Monday,5,16,Saturday,3250.0,1
SEO,Chrome,F,45,Unknown Country,1,3,12,Thursday,5,15,Friday,2800.0,0
Ads,Chrome,M,28,Canada,1,2,26,Thursday,3,9,Monday,32000.0,1
SEO,IE,M,25,Japan,10,1,8,Thursday,1,8,Thursday,inf,1
SEO,IE,F,32,South Africa,1,7,2,Thursday,8,18,Tuesday,5500.0,0
SEO,Chrome,F,39,Slovenia,1,4,10,Friday,5,18,Monday,16666.666666666668,0
SEO,Chrome,M,38,Unknown Country,1,6,24,Wednesday,7,17,Friday,40500.0,0
Ads,FireFox,F,41,Finland,1,6,27,Saturday,10,23,Friday,6555.555555555556,0
SEO,Chrome,F,31,China,1,2,5,Thursday,4,2,Thursday,8500.0,0
Direct,IE,F,23,China,1,3,23,Monday,3,31,Tuesday,60000.0,0
Ads,Chrome,F,27,United States,1,6,29,Monday,8,20,Thursday,6500.0,1
SEO,Chrome,M,47,Netherlands,1,1,24,Saturday,3,24,Tuesday,10800.0,0
Ads,IE,M,28,India,1,7,8,Wednesday,7,28,Tuesday,9500.0,0
SEO,FireFox,M,56,United States,1,3,20,Friday,6,7,Sunday,10000.0,0
Direct,IE,M,37,United States,1,4,22,Wednesday,7,19,Sunday,6571.428571428572,0
SEO,Chrome,M,22,Unknown Country,1,7,16,Thursday,9,2,Wednesday,9000.0,0
SEO,FireFox,M,32,France,1,4,23,Thursday,5,3,Sunday,39000.0,0
Ads,Chrome,F,31,United States,1,7,7,Tuesday,8,22,Saturday,11250.0,0
Ads,Chrome,M,30,United States,1,6,28,Sunday,9,30,Wednesday,2714.285714285714,0
Ads,Safari,F,33,United States,1,1,14,Wednesday,2,8,Sunday,27500.0,0
Ads,IE,M,51,United Kingdom,1,2,18,Wednesday,2,27,Friday,21000.0,0
SEO,Chrome,M,26,Korea Republic of,1,5,1,Friday,5,24,Sunday,25500.0,0
Direct,Chrome,M,46,United States,2,2,11,Wednesday,5,12,Tuesday,8714.285714285714,0
SEO,Chrome,M,37,Unknown Country,1,1,4,Sunday,4,8,Wednesday,7714.285714285715,0
SEO,FireFox,F,23,China,11,1,6,Tuesday,1,6,Tuesday,inf,1
Ads,IE,M,23,Unknown Country,1,4,28,Tuesday,5,1,Friday,inf,0
Ads,Safari,F,49,Italy,1,5,15,Friday,5,22,Friday,25000.0,0
SEO,Chrome,M,19,United States,1,7,5,Sunday,8,11,Tuesday,6666.666666666667,0
Direct,FireFox,M,24,United States,1,3,14,Saturday,6,29,Monday,3250.0,0
SEO,Chrome,F,28,India,1,5,11,Monday,8,28,Friday,1111.111111111111,0
Ads,Chrome,F,22,South Africa,1,6,21,Sunday,7,24,Friday,8000.0,0
Ads,IE,F,30,United States,1,2,9,Monday,2,27,Friday,12000.0,0
SEO,Chrome,M,25,Japan,1,4,9,Thursday,8,6,Thursday,3888.8888888888887,0
Direct,Chrome,M,41,United States,1,5,16,Saturday,7,28,Tuesday,12333.333333333334,0
SEO,Chrome,F,25,United States,1,5,12,Tuesday,8,29,Saturday,4555.555555555556,0
Direct,IE,M,29,Sweden,1,5,25,Monday,8,3,Monday,7166.666666666667,0
Ads,Chrome,F,30,United States,1,7,9,Thursday,9,7,Monday,4800.0,0
SEO,IE,F,44,China,1,8,9,Sunday,9,13,Sunday,9000.0,0
Ads,FireFox,M,34,France,1,5,19,Tuesday,5,31,Sunday,40000.0,0
SEO,Safari,F,25,United States,1,7,9,Thursday,8,17,Monday,16666.666666666668,0
SEO,IE,F,35,United States,1,8,10,Monday,10,5,Monday,12250.0,0
Ads,FireFox,F,35,United States,1,2,9,Monday,5,4,Monday,2571.4285714285716,0
Direct,Chrome,F,45,Unknown Country,1,5,8,Friday,5,21,Thursday,49000.0,0
SEO,Chrome,M,26,Unknown Country,1,1,27,Tuesday,2,14,Saturday,29000.0,0
Direct,IE,F,20,Unknown Country,1,3,14,Saturday,5,10,Sunday,9200.0,0
Ads,Safari,F,29,Poland,1,6,29,Monday,10,5,Monday,6875.0,0
Direct,Chrome,F,29,Korea Republic of,1,3,19,Thursday,6,25,Thursday,3000.0,0
SEO,FireFox,M,22,Unknown Country,1,5,5,Tuesday,7,13,Monday,7000.0,0
SEO,Safari,M,42,Unknown Country,1,3,17,Tuesday,5,9,Saturday,3250.0,0
Direct,Chrome,M,22,United States,1,1,28,Wednesday,5,1,Friday,8000.0,0
Ads,IE,F,30,United Kingdom,1,1,1,Thursday,2,26,Thursday,12250.0,0
SEO,IE,F,36,Korea Republic of,1,5,14,Thursday,6,7,Sunday,30000.0,0
Ads,IE,F,42,Unknown Country,14,1,2,Friday,1,2,Friday,inf,1
SEO,FireFox,F,21,China,1,5,25,Monday,9,2,Wednesday,2250.0,0
Direct,Chrome,F,22,Japan,1,7,4,Saturday,8,2,Sunday,23000.0,0
Direct,Safari,F,21,Netherlands,1,8,2,Sunday,10,21,Wednesday,7833.333333333333,0
Direct,Safari,M,34,United Kingdom,1,4,12,Sunday,5,11,Monday,13000.0,0
Direct,Chrome,M,45,China,1,5,8,Friday,5,22,Friday,13000.0,0
Ads,FireFox,M,42,United States,1,3,9,Monday,5,2,Saturday,14500.0,0
SEO,FireFox,M,31,United States,2,1,27,Tuesday,2,2,Monday,inf,0
Direct,FireFox,M,19,France,1,3,3,Tuesday,5,18,Monday,5166.666666666667,0
Ads,FireFox,M,44,France,1,6,13,Saturday,6,18,Thursday,inf,0
SEO,FireFox,F,29,Australia,1,7,11,Saturday,8,28,Friday,8250.0,0
SEO,FireFox,M,34,India,1,1,22,Thursday,4,20,Monday,4857.142857142857,0
Ads,Chrome,M,33,China,1,8,17,Monday,12,11,Friday,1777.7777777777778,0
Ads,Chrome,M,33,Unknown Country,1,3,11,Wednesday,5,13,Wednesday,14000.0,0
Ads,Chrome,F,39,United Kingdom,1,7,5,Sunday,10,3,Saturday,4571.428571428572,0
SEO,Chrome,F,37,United States,1,8,16,Sunday,10,4,Sunday,14750.0,0
SEO,Chrome,F,36,Japan,1,2,2,Monday,3,15,Sunday,9000.0,0
SEO,Chrome,M,25,China,1,2,26,Thursday,5,18,Monday,13000.0,0
Ads,Chrome,M,26,United States,1,5,3,Sunday,8,13,Thursday,9375.0,0
Ads,Chrome,F,19,South Africa,1,4,3,Friday,6,10,Wednesday,9400.0,0
Ads,Chrome,M,37,United States,1,6,23,Tuesday,9,27,Sunday,8625.0,0
Ads,Safari,M,39,Sweden,1,5,10,Sunday,6,4,Thursday,28500.0,0
SEO,Chrome,M,27,China,1,6,16,Tuesday,6,29,Monday,11000.0,0
SEO,IE,M,37,United States,1,7,24,Friday,7,29,Wednesday,inf,0
Ads,FireFox,M,28,Austria,1,3,10,Tuesday,4,26,Sunday,13250.0,0
Ads,Chrome,M,35,Japan,1,2,19,Thursday,5,3,Sunday,6833.333333333333,0
SEO,Chrome,M,36,Japan,9,1,12,Monday,1,12,Monday,inf,1
Direct,Chrome,M,29,Unknown Country,2,1,22,Thursday,2,21,Saturday,23000.0,1
SEO,Chrome,M,26,China,1,2,28,Saturday,3,3,Tuesday,inf,0
Direct,Safari,M,22,Unknown Country,1,7,21,Tuesday,10,23,Friday,2857.1428571428573,0
Ads,IE,F,31,Germany,1,5,31,Sunday,6,28,Sunday,20500.0,0
Direct,IE,F,26,United States,1,8,11,Tuesday,10,18,Sunday,3200.0,0
SEO,Safari,M,39,China,1,3,26,Thursday,4,25,Saturday,23000.0,0
Ads,IE,F,28,United States,1,8,8,Saturday,10,2,Friday,10500.0,0
Direct,Chrome,M,24,United States,1,4,28,Tuesday,6,19,Friday,12750.0,0
Ads,Chrome,M,37,United States,2,5,25,Monday,8,4,Tuesday,9666.666666666666,0
Ads,Chrome,F,39,Canada,1,3,2,Monday,6,26,Friday,7000.0,0
Direct,IE,M,47,France,1,8,7,Friday,11,14,Saturday,4750.0,0
SEO,FireFox,M,50,Unknown Country,1,2,17,Tuesday,2,18,Wednesday,inf,0
Ads,FireFox,F,33,Indonesia,1,7,22,Wednesday,8,1,Saturday,74000.0,0
SEO,Safari,M,24,Brazil,1,1,12,Monday,5,11,Monday,5222.222222222223,0
Ads,FireFox,M,39,United States,1,4,13,Monday,6,7,Sunday,6500.0,0
SEO,Safari,M,23,Unknown Country,1,1,15,Thursday,5,12,Tuesday,2000.0,0
SEO,IE,M,34,Unknown Country,1,7,15,Wednesday,10,5,Monday,9166.666666666666,0
Ads,IE,M,36,United States,1,7,22,Wednesday,7,24,Friday,inf,0
SEO,FireFox,M,37,Unknown Country,1,3,13,Friday,4,26,Sunday,14250.0,0
Direct,IE,F,49,Japan,2,1,4,Sunday,1,5,Monday,inf,0
SEO,Chrome,M,26,United States,1,3,10,Tuesday,4,21,Tuesday,7333.333333333333,0
SEO,IE,F,27,United States,1,2,26,Thursday,3,10,Tuesday,66000.0,0
SEO,Safari,M,46,Japan,1,3,10,Tuesday,3,25,Wednesday,51000.0,0
Direct,IE,M,30,South Africa,1,4,6,Monday,4,13,Monday,47000.0,0
SEO,Chrome,M,40,China,2,2,1,Sunday,3,12,Thursday,5000.0,0
Direct,FireFox,M,49,United States,1,5,29,Friday,7,5,Sunday,22000.0,0
Ads,FireFox,F,29,Unknown Country,1,2,18,Wednesday,3,25,Wednesday,7000.0,0
SEO,Safari,M,51,United States,2,5,15,Friday,7,2,Thursday,5000.0,0
SEO,Chrome,M,42,United States,1,3,20,Friday,7,7,Tuesday,3111.1111111111113,0
SEO,Chrome,F,44,United States,1,4,14,Tuesday,7,15,Wednesday,5571.428571428572,0
Ads,FireFox,M,27,Japan,1,1,21,Wednesday,2,28,Saturday,17333.333333333332,0
Direct,Chrome,M,31,Japan,11,1,7,Wednesday,1,7,Wednesday,inf,1
SEO,FireFox,F,41,Australia,11,1,10,Saturday,1,10,Saturday,inf,1
Ads,IE,M,33,Unknown Country,1,2,2,Monday,3,4,Wednesday,25500.0,0
Direct,Safari,M,23,Japan,1,7,7,Tuesday,9,22,Tuesday,5166.666666666667,0
SEO,FireFox,F,21,Italy,1,8,13,Thursday,10,17,Saturday,4000.0,0
SEO,Chrome,M,30,Unknown Country,1,6,12,Friday,7,2,Thursday,31500.0,0
Direct,FireFox,M,28,United States,1,8,14,Friday,10,23,Friday,12000.0,0
Ads,IE,M,26,Ukraine,1,1,26,Monday,2,16,Monday,22000.0,0
Ads,IE,M,25,United States,1,5,31,Sunday,7,12,Sunday,16666.666666666668,0
SEO,Chrome,F,39,United States,1,1,16,Friday,4,21,Tuesday,2000.0,0
SEO,Chrome,M,57,Japan,1,5,17,Sunday,8,6,Thursday,2333.3333333333335,0
Direct,Chrome,F,29,Unknown Country,1,5,11,Monday,6,29,Monday,6500.0,0
Direct,Chrome,F,50,Unknown Country,1,2,6,Friday,2,13,Friday,25000.0,0
SEO,Opera,M,22,United States,1,4,11,Saturday,4,30,Thursday,14000.0,0
SEO,IE,F,37,Unknown Country,1,1,31,Saturday,5,11,Monday,8375.0,0
SEO,IE,M,36,United States,1,6,5,Friday,8,22,Saturday,6666.666666666667,0
Direct,FireFox,F,40,China,1,5,25,Monday,7,8,Wednesday,13000.0,0
SEO,Safari,M,29,Unknown Country,1,6,30,Tuesday,9,29,Tuesday,5285.714285714285,0
Direct,Chrome,F,27,United States,1,7,7,Tuesday,8,8,Saturday,18500.0,0
SEO,Chrome,M,38,Canada,1,1,13,Tuesday,4,28,Tuesday,7375.0,0
Direct,Chrome,M,21,United States,1,2,16,Monday,5,25,Monday,4750.0,0
SEO,Chrome,M,30,Korea Republic of,3,1,24,Saturday,5,7,Thursday,6000.0,0
SEO,IE,M,44,Sweden,1,4,16,Thursday,5,19,Tuesday,21666.666666666668,0
SEO,FireFox,M,44,United Kingdom,1,4,18,Saturday,7,7,Tuesday,3166.6666666666665,0
SEO,IE,M,47,United States,10,1,9,Friday,1,9,Friday,inf,1
SEO,IE,F,36,United States,1,2,23,Monday,3,15,Sunday,25500.0,0
SEO,FireFox,M,25,Unknown Country,1,5,15,Friday,8,6,Thursday,3285.714285714286,0
SEO,IE,M,33,Israel,1,7,25,Saturday,9,1,Tuesday,4333.333333333333,0
Ads,IE,F,25,Germany,2,6,14,Sunday,8,20,Thursday,8200.0,0
SEO,IE,F,41,Unknown Country,1,3,1,Sunday,4,27,Monday,5400.0,0
Ads,FireFox,M,27,Finland,1,2,27,Friday,6,15,Monday,5111.111111111111,0
SEO,Safari,M,29,France,8,1,12,Monday,1,12,Monday,inf,1
Ads,IE,F,22,Hong Kong,18,1,8,Thursday,1,8,Thursday,inf,1
Direct,IE,F,38,United States,1,5,20,Wednesday,8,14,Friday,4428.571428571428,0
Direct,IE,M,30,United States,1,7,27,Monday,8,19,Wednesday,20500.0,0
SEO,Chrome,M,37,Germany,2,1,16,Friday,3,1,Sunday,19666.666666666668,0
Ads,IE,M,35,United States,1,3,25,Wednesday,5,4,Monday,29000.0,0
Ads,Opera,M,26,Russian Federation,1,7,5,Sunday,7,7,Tuesday,inf,0
SEO,Chrome,F,30,Japan,1,7,29,Wednesday,8,20,Thursday,8000.0,0
SEO,IE,M,18,United States,1,1,23,Friday,4,21,Tuesday,1714.2857142857142,0
Direct,Safari,M,35,Lebanon,1,3,6,Friday,5,24,Sunday,10666.666666666666,0
Ads,Chrome,F,24,Japan,2,7,24,Friday,8,13,Thursday,15000.0,1
Ads,IE,F,39,United States,1,5,4,Monday,7,20,Monday,4333.333333333333,0
SEO,Chrome,M,24,Denmark,1,4,23,Thursday,8,13,Thursday,3333.3333333333335,0
Ads,Chrome,M,39,China,16,1,5,Monday,1,5,Monday,inf,1
Ads,Opera,F,21,United States,1,6,30,Tuesday,7,29,Wednesday,35000.0,0
SEO,IE,M,28,United Kingdom,11,1,5,Monday,1,5,Monday,inf,1
SEO,Chrome,M,55,United States,1,5,15,Friday,5,19,Tuesday,inf,0
SEO,FireFox,F,21,United Kingdom,1,4,18,Saturday,4,18,Saturday,inf,0
SEO,Chrome,M,20,Japan,1,5,28,Thursday,9,1,Tuesday,3500.0,0
Ads,Safari,M,32,Canada,8,1,1,Thursday,1,1,Thursday,inf,1
Direct,Safari,F,43,United States,1,7,2,Thursday,10,27,Tuesday,5000.0,0
SEO,Chrome,M,27,United States,1,1,12,Monday,4,23,Thursday,3375.0,0
Ads,IE,M,40,United Kingdom,1,1,23,Friday,2,18,Wednesday,10000.0,0
Ads,Chrome,F,36,United States,1,3,13,Friday,6,21,Sunday,5375.0,0
Ads,Chrome,M,25,Spain,1,1,30,Friday,5,10,Sunday,1750.0,0
Ads,Chrome,F,21,Germany,1,2,16,Monday,4,12,Sunday,8750.0,0
SEO,IE,M,28,Sweden,1,3,14,Saturday,4,16,Thursday,7333.333333333333,0
Direct,Chrome,M,40,Unknown Country,1,5,29,Friday,9,25,Friday,2555.5555555555557,0
Direct,Chrome,M,38,Canada,1,5,28,Thursday,8,7,Friday,8333.333333333334,0
SEO,IE,M,63,United States,1,3,16,Monday,6,30,Tuesday,2500.0,0
Ads,Chrome,M,38,United States,1,5,18,Monday,8,7,Friday,7500.0,0
Ads,Chrome,M,31,United States,1,4,7,Tuesday,4,23,Thursday,55000.0,0
Direct,Chrome,M,26,Japan,1,2,13,Friday,4,6,Monday,13250.0,0
SEO,FireFox,M,26,United States,7,1,5,Monday,1,26,Monday,52500.0,0
Direct,Chrome,F,45,United States,1,7,26,Sunday,10,24,Saturday,8428.57142857143,0
SEO,IE,F,22,Unknown Country,1,3,9,Monday,4,2,Thursday,8000.0,0
SEO,IE,M,35,Unknown Country,1,3,23,Monday,7,4,Saturday,5625.0,0
Direct,Chrome,F,35,United Kingdom,12,1,11,Sunday,2,24,Tuesday,80000.0,0
SEO,IE,F,35,United States,1,3,7,Saturday,5,27,Wednesday,6333.333333333333,0
SEO,FireFox,F,24,United States,1,5,5,Tuesday,8,11,Tuesday,7875.0,0
SEO,Chrome,M,18,United States,1,7,9,Thursday,10,18,Sunday,1500.0,0
Ads,Safari,F,40,Austria,1,3,22,Sunday,6,10,Wednesday,2833.3333333333335,0
SEO,FireFox,M,21,United States,1,7,22,Wednesday,7,25,Saturday,inf,0
Ads,IE,M,39,Unknown Country,1,3,31,Tuesday,6,30,Tuesday,4285.714285714285,0
Ads,Chrome,M,28,United States,1,5,22,Friday,6,15,Monday,13500.0,0
SEO,Chrome,M,27,Japan,1,2,22,Sunday,6,1,Monday,2625.0,0
Direct,IE,M,41,Unknown Country,1,2,20,Friday,3,12,Thursday,29500.0,0
Ads,Chrome,M,20,United States,1,1,10,Saturday,1,27,Tuesday,36000.0,0
Ads,Chrome,M,37,United States,1,1,20,Tuesday,2,22,Sunday,5666.666666666667,0
SEO,Chrome,F,33,Japan,1,6,7,Sunday,7,14,Tuesday,3000.0,0
Ads,Chrome,F,25,Denmark,1,4,30,Thursday,8,23,Sunday,1666.6666666666667,0
SEO,IE,M,36,United States,1,5,17,Sunday,7,30,Thursday,4833.333333333333,0
SEO,Chrome,M,21,United States,1,2,22,Sunday,6,15,Monday,4666.666666666667,0
SEO,Safari,M,34,China,1,2,24,Tuesday,5,15,Friday,8666.666666666666,0
Ads,Chrome,M,36,United Kingdom,1,1,31,Saturday,5,15,Friday,3625.0,0
